"","X","FISHSET_ID","SET_NO","TRIP","DATE_TIME3","SOAKMINP3P1","DEPTH","LATITUDE","LONGITUDE","YEAR","STATION","STRATUM_ID","NAFAREA_ID","Vess_fact","NUM_HOOK_HAUL","total_other_species","total_target_species","avg_weight"
"2364",2364,100159303,4,"J09-0312","2009-06-26 16:30:00",405,117.5,42.68367,-64.759,2009,26,"1","4XN",37,1000,44,4,6.25
"2365",2365,100159304,5,"J09-0312","2009-06-26 19:45:00",535,111.5,42.759,-64.6355,2009,52,"2","4XN",37,1000,11,30,4.93333333333333
"2366",2366,100159305,6,"J09-0312","2009-06-26 23:00:00",640,113,42.757,-64.41933,2009,13,"1","4XN",37,1000,17,10,7.7
"2367",2367,100159306,1,"J09-0443","2009-07-08 14:05:00",365,147.75,44.13833,-63.205,2009,69,"1","4WK",68,1000,150,5,5
"2368",2368,100159307,2,"J09-0443","2009-07-08 16:53:00",434,149,44.2915,-63.157,2009,77,"2","4WK",68,1000,74,2,4.5
"2369",2369,100159308,3,"J09-0443","2009-07-08 18:35:00",512,154.75,44.33267,-63.11683,2009,97,"2","4WK",68,1000,60,7,6.28571428571429
"2370",2370,100159309,4,"J09-0443","2009-07-08 20:45:00",585,124.75,44.3565,-63.22917,2009,102,"2","4WK",68,1000,46,6,4.83333333333333
"2371",2371,100159310,1,"J09-0237C","2009-06-05 16:25:00",500,416.5,46.57633,-58.83317,2009,286,"3","4VN",6,1085,22,0,NA
"2372",2372,100159311,2,"J09-0237C","2009-06-05 21:08:00",620,350,46.2065,-58.61133,2009,190,"3","4VN",6,1085,23,1,8
"2373",2373,100159312,3,"J09-0237C","2009-06-05 23:45:00",729,266,46.13517,-58.6825,2009,189,"3","4VN",6,1085,159,1,8
"2374",2374,100159313,4,"J09-0237C","2009-06-06 02:20:00",822,168.5,46.015,-58.75517,2009,186,"2","4VN",6,1085,28,6,8.16666666666667
"2375",2375,100159314,5,"J09-0237C","2009-06-06 15:50:00",455,123,46.07467,-59.48817,2009,182,"1","4VN",6,1085,0,0,NA
"2376",2376,100159315,6,"J09-0237C","2009-06-06 20:09:00",534,110,46.423,-59.8485,2009,184,"1","4VN",6,1085,1,0,NA
"2377",2377,100159316,7,"J09-0237C","2009-06-06 22:44:00",635,115,46.45317,-60.03117,2009,181,"1","4VN",6,1085,1,0,NA
"2378",2378,100159459,1,"J09-0300","2009-06-04 17:35:00",416,60,44.02033,-61.13283,2009,40,"2","4WH",63,1000,9,1,58
"2379",2379,100159460,2,"J09-0300","2009-06-04 19:27:00",506,59,43.97667,-61.127,2009,30,"1","4WH",63,1000,11,0,NA
"2380",2380,100159461,3,"J09-0300","2009-06-04 21:10:00",592,57.5,43.94117,-61.14667,2009,35,"2","4WH",63,1000,8,0,NA
"2381",2381,100159462,4,"J09-0300","2009-06-04 22:46:00",671,56.5,43.87017,-61.18183,2009,172,"3","4WH",63,1000,8,1,17
"2382",2382,100159463,5,"J09-0300","2009-06-05 17:24:00",461,155,44.421,-59.65883,2009,88,"2","4VC",63,1000,2,23,9.73913043478261
"2383",2383,100159464,6,"J09-0300","2009-06-05 20:10:00",564,159,44.2815,-59.62083,2009,177,"3","4VC",63,1000,0,11,9.27272727272727
"2384",2384,100159465,7,"J09-0300","2009-06-05 22:54:00",658,239.5,44.31067,-59.41533,2009,166,"3","4VC",63,1000,10,30,7.73333333333333
"2385",2385,100159466,8,"J09-0300","2009-06-06 14:43:00",374,420,44.1135,-59.1455,2009,85,"2","4VC",63,1000,13,8,29.75
"2386",2386,100159467,9,"J09-0300","2009-06-06 17:30:00",511,297.25,44.14517,-59.22333,2009,122,"3","4VC",63,1000,11,6,15
"2387",2387,100159468,10,"J09-0300","2009-06-06 20:03:00",575,252,44.22133,-59.08217,2009,129,"3","4VC",63,1000,8,6,17.3333333333333
"2388",2388,100159469,11,"J09-0300","2009-06-07 16:09:00",368,55,44.5965,-58.39133,2009,70,"1","4VC",63,1000,28,1,10
"2389",2389,100159470,12,"J09-0300","2009-06-07 18:12:00",453,59.5,44.6525,-58.34083,2009,103,"1","4VC",63,1000,17,0,NA
"2390",2390,100159471,13,"J09-0300","2009-06-07 21:04:00",528,150.5,44.75917,-58.59967,2009,149,"3","4VC",63,1000,14,0,NA
"2391",2391,100159472,14,"J09-0300","2009-06-07 23:10:00",612,131.5,44.78083,-58.75033,2009,163,"3","4VC",63,1000,16,0,NA
"2392",2392,100159473,15,"J09-0300","2009-06-08 17:15:00",358,420,44.88217,-56.72633,2009,75,"2","4VC",63,1000,15,0,NA
"2393",2393,100159474,16,"J09-0300","2009-06-08 19:20:00",416,413.5,45.00033,-56.5955,2009,192,"1","3PS",63,1000,13,6,17
"2394",2394,100159475,17,"J09-0300","2009-06-08 21:10:00",507,405,45.03567,-56.57133,2009,94,"2","3PS",63,1000,43,3,7.33333333333333
"2395",2395,100159476,18,"J09-0300","2009-06-08 22:50:00",587,409,45.07267,-56.58533,2009,143,"3","3PS",63,1000,36,2,16
"2396",2396,100159477,19,"J09-0300","2009-06-09 14:45:00",365,183.5,44.9155,-56.0895,2009,235,"3","3PS",63,1000,106,10,5.1
"2397",2397,100159478,20,"J09-0300","2009-06-09 17:54:00",481,154,44.931,-55.95,2009,196,"3","3PS",63,1000,8,3,5
"2398",2398,100159479,21,"J09-0300","2009-06-09 19:32:00",564,154,44.93033,-55.9065,2009,171,"3","3PS",63,1000,6,1,8
"2399",2399,100159480,22,"J09-0300","2009-06-10 23:30:00",927,426.5,44.96917,-55.33933,2009,237,"3","3PS",63,1000,193,33,15.5151515151515
"2400",2400,100159481,23,"J09-0300","2009-06-10 16:29:00",434,408.75,45.05317,-55.14033,2009,191,"1","3PS",63,1000,220,15,11.4666666666667
"2401",2401,100159482,24,"J09-0300","2009-06-10 19:20:00",439,175.5,45.30233,-55.32567,2009,193,"2","3PS",63,1000,171,9,7
"2402",2402,100159483,25,"J09-0300","2009-06-11 02:50:00",829,112.5,45.28617,-55.50317,2009,194,"2","3PS",63,1000,25,16,24.5625
"2403",2403,100159484,26,"J09-0300","2009-06-11 15:30:00",364,371,45.024,-54.74517,2009,236,"3","3PS",63,1000,150,14,18.7857142857143
"2404",2404,100159485,27,"J09-0300","2009-06-11 19:10:00",467,489.5,44.98967,-54.57583,2009,239,"3","3PS",63,1000,196,25,15.28
"2405",2405,100159486,28,"J09-0300","2009-06-11 22:30:00",570,198,44.9945,-54.42117,2009,217,"3","3OC",63,1000,135,0,NA
"2406",2406,100159487,29,"J09-0300","2009-06-12 14:20:00",379,94,44.7725,-53.58017,2009,228,"3","3OC",63,1000,390,8,14.625
"2407",2407,100159488,30,"J09-0300","2009-06-12 16:30:00",470,96.5,44.81667,-53.51083,2009,206,"3","3OC",63,1000,498,7,14
"2408",2408,100159489,31,"J09-0300","2009-06-12 19:01:00",561,87,44.93983,-53.4735,2009,200,"1","3OC",63,1000,514,1,13
"2409",2409,100159490,32,"J09-0300","2009-06-13 14:30:00",384,357.5,44.5935,-53.908,2009,210,"3","3OC",63,1000,178,10,12.8
"2410",2410,100159491,33,"J09-0300","2009-06-13 18:15:00",491,112,44.62033,-53.65517,2009,208,"3","3OC",63,1000,240,4,14.25
"2411",2411,100159492,34,"J09-0300","2009-06-13 20:30:00",585,100,44.68933,-53.66933,2009,227,"3","3OC",63,1000,198,5,6.8
"2412",2412,100159514,1,"J09-0372","2009-07-15 14:05:00",365,93.5,43.07183,-64.07717,2009,39,"2","4XN",13,1050,32,2,12.5
"2413",2413,100159515,2,"J09-0372","2009-07-15 18:10:00",555,98,43.04483,-64.00133,2009,41,"2","4XN",13,1050,9,10,6.7
"2414",2414,100159516,3,"J09-0372","2009-07-15 19:40:00",590,94,43.12867,-63.985,2009,45,"2","4XN",13,1050,11,6,6.5
"2415",2415,100159517,4,"J09-0372","2009-07-16 15:15:00",425,214.75,43.92367,-63.63417,2009,57,"2","4XM",13,1050,38,1,9
"2416",2416,100159518,5,"J09-0372","2009-07-16 17:35:00",510,178.5,43.99033,-63.64667,2009,8,"1","4XM",13,1050,45,1,11
"2417",2417,100159519,6,"J09-0372","2009-07-17 14:40:00",400,148.75,43.88667,-64.19733,2009,48,"2","4XM",13,1200,68,3,8.66666666666667
"2418",2418,100159520,7,"J09-0372","2009-07-17 19:50:00",585,127.25,44.017,-63.96017,2009,5,"1","4XM",13,1200,63,9,8.44444444444444
"2419",2419,100175023,1,"J10-0281","2010-06-03 16:15:00",394,178,43.67683,-64.323,2010,19,"1","4XM",17,1015,22,2,8
"2420",2420,100175024,2,"J10-0281","2010-06-03 18:40:00",504,145.75,43.68367,-64.42233,2010,59,"2","4XO",17,1050,29,6,11.5
"2421",2421,100175025,3,"J10-0281","2010-06-03 21:26:00",596,132.25,43.555,-64.42183,2010,31,"1","4XO",17,1050,25,13,13.9230769230769
"2422",2422,100175026,4,"J10-0281","2010-06-04 00:25:00",679,77.5,43.50367,-64.62717,2010,42,"2","4XO",17,1050,24,1,8
"2423",2423,100175027,5,"J10-0281","2010-06-04 16:25:00",420,116.75,43.314,-64.584,2010,3,"1","4XO",17,1050,18,3,9
"2424",2424,100175028,6,"J10-0281","2010-06-04 19:33:00",519,114.25,43.2685,-64.7775,2010,15,"1","4XO",17,1050,15,0,NA
"2425",2425,100175029,7,"J10-0281","2010-06-04 21:57:00",621,132.5,43.19583,-64.8325,2010,33,"2","4XO",17,1050,22,8,11.125
"2426",2426,100175030,8,"J10-0281","2010-06-05 16:11:00",373,138,43.069,-65.269,2010,36,"2","4XO",17,1050,29,6,23.5
"2427",2427,100175031,9,"J10-0281","2010-06-05 18:51:00",495,140,43.12917,-65.18483,2010,49,"2","4XO",17,1050,20,3,12.6666666666667
"2428",2428,100175032,10,"J10-0281","2010-06-05 21:12:00",606,123.25,43.1465,-65.262,2010,37,"2","4XO",17,1050,18,5,14
"2429",2429,100175033,11,"J10-0281","2010-06-06 00:56:00",655,87.5,43.17583,-65.54283,2010,18,"1","4XO",17,1015,15,1,8
"2430",2430,100175378,1,"J10-0138A","2010-05-26 17:40:00",572,371,44.41417,-57.24433,2010,284,"3","4VC",70,1100,91,39,9.25641025641026
"2431",2431,100175388,11,"J10-0138A","2010-05-28 12:23:00",328,411.5,44.71283,-56.75417,2010,150,"3","4VC",70,990,31,6,10.8333333333333
"2432",2432,100175389,12,"J10-0138A","2010-05-28 14:35:00",435,412.75,44.68017,-56.77667,2010,165,"3","4VC",70,990,14,13,12.4615384615385
"2433",2433,100175390,13,"J10-0138A","2010-05-28 17:00:00",521,417,44.599,-56.91317,2010,161,"3","4VC",70,990,10,35,13.6571428571429
"2434",2434,100175391,14,"J10-0138A","2010-05-28 19:45:00",646,391.25,44.60167,-56.78383,2010,128,"3","4VC",70,990,41,19,13.6842105263158
"2435",2435,100175392,15,"J10-0138A","2010-05-28 22:05:00",749,388,44.58633,-56.68133,2010,147,"3","4VC",70,990,21,10,9.4
"2436",2436,100175399,22,"J10-0138A","2010-05-30 13:03:00",313,392.25,44.6405,-56.458,2010,72,"3","4VC",70,990,9,6,7.83333333333333
"2437",2437,100175400,23,"J10-0138A","2010-05-30 15:15:00",422,418,44.62883,-56.51217,2010,179,"3","4VC",70,990,21,8,15.25
"2438",2438,100175410,33,"J10-0138A","2010-06-01 13:17:00",338,429.5,44.83317,-57.13983,2010,152,"3","4VC",70,990,27,8,12.5
"2439",2439,100175414,37,"J10-0138A","2010-06-01 22:00:00",751,417.5,44.705,-57.0485,2010,137,"3","4VC",70,990,20,9,10.3333333333333
"2440",2440,100175434,57,"J10-0138A","2010-06-06 13:15:00",396,100.5,45.37233,-58.89967,2010,63,"1","4VB",70,990,0,0,NA
"2441",2441,100175435,58,"J10-0138A","2010-06-06 15:00:00",464,123.25,45.35683,-59.01267,2010,71,"1","4VB",70,990,2,0,NA
"2442",2442,100175436,59,"J10-0138A","2010-06-06 17:47:00",515,99.5,45.22883,-59.294,2010,173,"3","4VB",70,990,0,0,NA
"2443",2443,100175437,60,"J10-0138A","2010-06-06 19:32:00",578,98,45.2365,-59.42017,2010,64,"1","4VB",70,990,0,0,NA
"2444",2444,100175438,61,"J10-0138A","2010-06-07 15:35:00",673,204,44.7345,-59.9825,2010,164,"3","4VB",70,990,1,1,6
"2445",2445,100175439,62,"J10-0138A","2010-06-07 13:10:00",443,198.75,44.78567,-59.84967,2010,148,"3","4VB",70,990,2,2,13.5
"2446",2446,100175440,63,"J10-0138A","2010-06-07 11:05:00",279,223.75,44.80617,-59.7325,2010,95,"2","4VB",70,990,3,0,NA
"2447",2447,100175878,1,"J10-0229","2010-06-26 14:01:00",360,150.5,44.13767,-63.20333,2010,69,"1","4WK",68,1000,134,12,7.58333333333333
"2448",2448,100175879,2,"J10-0229","2010-06-26 16:55:00",445,141,44.30083,-63.184,2010,77,"2","4WK",68,1000,71,6,10.3333333333333
"2449",2449,100175880,3,"J10-0229","2010-06-26 18:50:00",515,156.75,44.33967,-63.06683,2010,97,"2","4WK",68,1000,47,12,8.5
"2450",2450,100175881,4,"J10-0229","2010-06-26 21:00:00",600,120.5,44.35367,-63.22633,2010,102,"2","4WK",68,1000,23,3,6
"2451",2451,100175882,1,"J10-0249A","2010-06-10 15:05:00",360,239.75,47.28417,-60.27517,2010,316,"2","4VN",6,1050,12,94,8
"2452",2452,100175883,2,"J10-0249A","2010-06-10 17:45:00",463,200,47.21833,-60.20217,2010,315,"2","4VN",6,1050,26,25,4.32
"2453",2453,100175884,3,"J10-0249A","2010-06-10 20:05:00",537,219.75,47.138,-60.18333,2010,324,"2","4VN",6,1050,59,48,6.22916666666667
"2454",2454,100175885,4,"J10-0249A","2010-06-10 23:05:00",652,317,47.08967,-60.00633,2010,323,"2","4VN",6,1050,26,0,NA
"2455",2455,100175905,1,"J10-0284","2010-06-08 14:01:00",361,79.5,42.62367,-65.95233,2010,359,"1","4XP",48,1000,262,3,18.6666666666667
"2456",2456,100175906,2,"J10-0284","2010-06-08 15:59:00",451,84.5,42.60717,-65.903,2010,358,"2","4XP",48,1000,271,1,5
"2457",2457,100175907,3,"J10-0284","2010-06-08 18:17:00",556,85,42.5865,-65.86683,2010,357,"2","4XP",48,1000,301,1,4
"2458",2458,100175908,4,"J10-0284","2010-06-08 20:25:00",651,80.5,42.60517,-65.93633,2010,9,"1","4XP",48,1000,372,4,10.25
"2459",2459,100175909,5,"J10-0284","2010-06-09 14:01:00",361,89,42.50517,-65.78533,2010,2,"1","4XP",48,1000,69,9,8
"2460",2460,100175910,6,"J10-0284","2010-06-09 16:30:00",453,92,42.53917,-65.70167,2010,355,"2","4XP",48,1000,65,22,7.27272727272727
"2461",2461,100175911,7,"J10-0284","2010-06-09 19:00:00",570,92,42.55267,-65.63967,2010,12,"1","4XP",48,1000,61,13,7.30769230769231
"2462",2462,100175912,8,"J10-0284","2010-06-09 21:38:00",702,92,42.59283,-65.61917,2010,354,"2","4XP",48,1000,35,19,10.9473684210526
"2463",2463,100175913,9,"J10-0284","2010-06-10 14:08:00",365,93,42.70433,-65.60117,2010,356,"2","4XP",48,1000,21,7,8.85714285714286
"2464",2464,100175914,10,"J10-0284","2010-06-10 17:15:00",478,106.5,42.7595,-65.77067,2010,20,"1","4XP",48,1000,12,7,11.7142857142857
"2465",2465,100175915,1,"J10-0285","2010-06-08 18:42:00",505,65.25,43.15517,-65.8065,2010,1,"1","4XO",53,500,0,0,NA
"2466",2466,100175917,3,"J10-0285","2010-06-08 21:28:00",533,111.75,43.01433,-65.9695,2010,16,"1","4XO",53,500,4,1,15
"2467",2467,100175919,5,"J10-0285","2010-06-09 16:47:00",429,113.25,43.0425,-65.65117,2010,47,"2","4XO",53,1000,7,0,NA
"2468",2468,100175920,6,"J10-0285","2010-06-09 20:39:00",538,128.75,42.997,-65.45117,2010,44,"2","4XO",53,1000,10,1,11
"2469",2469,100175921,7,"J10-0285","2010-06-09 23:54:00",629,131.5,42.88333,-65.525,2010,38,"2","4XO",53,1000,15,5,13.2
"2470",2470,100175938,1,"J10-0286","2010-06-08 14:20:00",379,94.5,43.0285,-64.03683,2010,41,"2","4XN",13,1000,14,6,12.3333333333333
"2471",2471,100175939,2,"J10-0286","2010-06-08 21:20:00",755,90.5,43.09183,-64.08533,2010,39,"2","4XN",13,1000,13,16,9.6875
"2472",2472,100175940,3,"J10-0286","2010-06-08 17:59:00",521,91,43.13,-64.03733,2010,45,"2","4XN",13,1000,12,2,8
"2473",2473,100175941,4,"J10-0286","2010-06-09 16:05:00",483,85.5,43.12983,-64.25867,2010,25,"1","4XN",13,1000,12,0,NA
"2474",2474,100175942,5,"J10-0286","2010-06-09 20:06:00",621,93.25,43.34167,-64.197,2010,58,"2","4XN",13,1000,9,19,10.2105263157895
"2475",2475,100175943,6,"J10-0286","2010-06-10 00:07:00",725,132.5,43.45,-63.923,2010,53,"2","4XN",13,1000,31,22,7.45454545454545
"2476",2476,100175944,7,"J10-0286","2010-06-10 14:12:00",372,131.75,43.137,-63.70117,2010,54,"2","4XN",13,1000,61,32,8.09375
"2477",2477,100175945,8,"J10-0286","2010-06-10 18:07:00",437,182.5,43.29033,-63.73067,2010,22,"1","4XN",13,1000,42,7,7.85714285714286
"2478",2478,100175946,1,"J10-0288","2010-06-16 15:05:00",422,105.5,43.01133,-64.54983,2010,17,"1","4XN",17,1050,40,34,10.1176470588235
"2479",2479,100175947,2,"J10-0288","2010-06-16 18:45:00",528,81,42.97033,-64.85033,2010,27,"1","4XO",17,1050,20,12,11.1666666666667
"2480",2480,100175948,3,"J10-0288","2010-06-17 14:26:00",360,100,42.73933,-65.42283,2010,51,"2","4XN",17,1050,23,3,9.66666666666667
"2481",2481,100175949,4,"J10-0288","2010-06-17 16:47:00",476,99.5,42.7325,-65.34783,2010,50,"2","4XN",17,1050,37,10,13.9
"2482",2482,100175950,5,"J10-0288","2010-06-17 20:22:00",612,98.5,42.78517,-65.11383,2010,6,"1","4XN",17,1050,26,18,9.33333333333333
"2483",2483,100175959,1,"J10-0291","2010-06-15 17:40:00",420,113.25,43.6555,-66.86517,2010,297,"1","4XQ",56,600,203,0,NA
"2484",2484,100175960,2,"J10-0291","2010-06-15 19:24:00",489,161,43.64333,-66.94517,2010,372,"1","4XQ",56,600,205,0,NA
"2485",2485,100175961,3,"J10-0291","2010-06-16 17:38:00",426,179.25,43.24583,-66.8765,2010,265,"1","4XQ",56,600,236,0,NA
"2486",2486,100175962,4,"J10-0291","2010-06-16 20:21:00",563,173.75,43.08983,-67.00367,2010,273,"1","4XQ",56,600,200,0,NA
"2487",2487,100175963,5,"J10-0291","2010-06-17 19:22:00",570,190,42.95167,-66.96,2010,272,"1","4XP",56,600,172,0,NA
"2488",2488,100175964,6,"J10-0291","2010-06-17 17:36:00",395,203,42.8395,-67.04183,2010,279,"2","4XP",56,600,151,0,NA
"2489",2489,100176227,1,"J10-0283","2010-06-07 18:21:00",596,85,44.5505,-66.0805,2010,370,"2","4XR",49,510,0,1,19
"2490",2490,100176229,3,"J10-0283","2010-06-07 18:55:00",522,103.75,44.66033,-66.056,2010,336,"1","4XR",49,510,0,0,NA
"2491",2491,100176231,5,"J10-0283","2010-06-08 00:28:00",688,140.75,44.53967,-66.2445,2010,335,"2","4XR",49,510,2,0,NA
"2492",2492,100176233,7,"J10-0283","2010-06-08 17:33:00",567,172.5,44.437,-66.36483,2010,334,"2","4XR",49,510,3,0,NA
"2493",2493,100176235,9,"J10-0283","2010-06-08 23:37:00",654,121.25,44.20733,-66.642,2010,333,"1","4XR",49,510,0,3,15.3333333333333
"2494",2494,100176237,11,"J10-0283","2010-06-09 02:30:00",771,90.5,44.18767,-66.58983,2010,332,"1","4XR",49,510,0,2,19.5
"2495",2495,100176239,13,"J10-0283","2010-06-09 14:32:00",391,169.5,44.01717,-66.92667,2010,330,"2","5YB",49,510,7,0,NA
"2496",2496,100176241,15,"J10-0283","2010-06-09 19:02:00",539,118.75,43.9595,-66.66183,2010,329,"2","4XQ",49,510,0,0,NA
"2497",2497,100176243,17,"J10-0283","2010-06-09 22:54:00",646,161.75,44.147,-66.76617,2010,331,"2","4XR",49,510,0,4,13
"2498",2498,100176245,19,"J10-0283","2010-06-10 14:27:00",377,103.75,43.8605,-66.7095,2010,328,"2","4XQ",49,510,0,4,9.75
"2499",2499,100176247,21,"J10-0283","2010-06-10 19:52:00",578,153.5,43.744,-66.88717,2010,326,"2","4XQ",49,510,37,0,NA
"2500",2500,100176249,23,"J10-0283","2010-06-10 22:59:00",704,130.75,43.809,-66.872,2010,327,"2","4XQ",49,510,102,0,NA
"2501",2501,100176338,1,"J10-0137A","2010-05-24 15:52:00",394,154.75,44.82683,-61.32033,2010,68,"1","4WD",67,1000,3,0,NA
"2502",2502,100176339,2,"J10-0137A","2010-05-24 18:38:00",501,200.25,44.8625,-61.15217,2010,377,"1","4WD",67,1000,27,1,23
"2503",2503,100176340,3,"J10-0137A","2010-05-24 20:48:00",602,194.5,44.90617,-61.12267,2010,67,"1","4WD",67,1000,32,5,25.8
"2504",2504,100176341,4,"J10-0137A","2010-05-25 15:22:00",372,118.25,44.61533,-60.98733,2010,86,"2","4WE",67,1000,3,0,NA
"2505",2505,100176342,5,"J10-0137A","2010-05-25 17:32:00",463,73,44.62533,-60.90167,2010,99,"2","4WE",67,1000,1,0,NA
"2506",2506,100176343,6,"J10-0137A","2010-05-25 19:45:00",550,83.5,44.5465,-60.92383,2010,90,"2","4WE",67,1000,2,1,57
"2507",2507,100176373,36,"J10-0137A","2010-05-31 15:10:00",381,174.5,44.18217,-60.20417,2010,151,"3","4WE",67,1000,3,10,18.3
"2508",2508,100176374,37,"J10-0137A","2010-05-31 18:28:00",453,64,44.13617,-60.53467,2010,125,"3","4WF",67,1000,4,0,NA
"2509",2509,100176375,38,"J10-0137A","2010-05-31 20:15:00",527,63.5,44.13567,-60.62217,2010,169,"3","4WF",67,1000,1,0,NA
"2510",2510,100176376,1,"J10-0150","2010-06-08 14:26:00",364,53,43.85083,-61.197,2010,172,"3","4WH",67,1000,0,0,NA
"2511",2511,100176377,2,"J10-0150","2010-06-08 16:41:00",444,62,43.9445,-61.20283,2010,35,"2","4WH",67,1000,13,1,17
"2512",2512,100176378,3,"J10-0150","2010-06-08 18:40:00",532,63,43.999,-61.16033,2010,40,"2","4WH",67,1000,6,2,45.5
"2513",2513,100176379,4,"J10-0150","2010-06-08 21:03:00",628,57,43.95933,-61.08883,2010,30,"1","4WH",67,1000,13,0,NA
"2514",2514,100176476,1,"J10-0215","2010-06-19 14:09:00",370,400.5,43.41433,-60.42233,2010,124,"3","4WG",68,1000,55,19,12.4210526315789
"2515",2515,100176477,2,"J10-0215","2010-06-19 16:52:00",458,294.25,43.37517,-60.5685,2010,74,"2","4WG",68,1000,12,11,13.3636363636364
"2516",2516,100176478,3,"J10-0215","2010-06-19 19:54:00",547,304.75,43.28117,-60.82533,2010,73,"2","4WJ",68,1000,160,18,8.11111111111111
"2517",2517,100176479,4,"J10-0215","2010-06-20 15:03:00",422,105.5,43.20167,-62.78667,2010,312,"2","4WL",68,1000,27,55,11.7454545454545
"2518",2518,100176480,5,"J10-0215","2010-06-20 22:50:00",764,104.5,43.4545,-62.73267,2010,170,"3","4WL",68,1000,9,16,10.8125
"2519",2519,100176481,6,"J10-0215","2010-06-20 19:07:00",387,145,43.27583,-63.18217,2010,92,"2","4WL",68,1000,38,7,8
"2520",2520,100176662,5,"J10-0212A","2010-06-17 14:00:00",556,386.75,44.36633,-53.18383,2010,204,"2","3OC",70,990,63,3,12.3333333333333
"2521",2521,100176664,7,"J10-0212A","2010-06-17 16:30:00",603,137.5,44.45617,-53.088,2010,215,"3","3OC",70,990,180,0,NA
"2522",2522,100176665,8,"J10-0212A","2010-06-17 18:30:00",683,170,44.40883,-52.98017,2010,222,"2","3OD",70,990,110,0,NA
"2523",2523,100176666,9,"J10-0212A","2010-06-17 21:15:00",767,102.25,44.345,-52.72717,2010,205,"2","3OD",70,990,29,6,8.66666666666667
"2524",2524,100176667,10,"J10-0212A","2010-06-18 23:25:00",1145,100.25,43.96733,-52.16767,2010,201,"1","3OE",70,990,236,0,NA
"2525",2525,100176668,11,"J10-0212A","2010-06-18 19:55:00",802,389,43.72467,-52.34667,2010,211,"3","3OE",70,990,81,3,28
"2526",2526,100176669,12,"J10-0212A","2010-06-18 17:20:00",579,416.5,43.6945,-52.15333,2010,231,"3","3OE",70,990,119,8,30.375
"2527",2527,100176670,13,"J10-0212A","2010-06-18 14:45:00",372,545.5,43.593,-52.12183,2010,229,"3","3OE",70,990,58,7,36.1428571428571
"2528",2528,100176671,14,"J10-0212A","2010-06-18 12:20:00",180,504,43.575,-52.06383,2010,214,"3","3OE",70,990,29,2,13.5
"2529",2529,100176728,57,"J10-0212B","2010-07-03 16:08:00",528,57.25,44.44633,-50.31833,2010,212,"3","3NC",70,990,65,4,25
"2530",2530,100176729,58,"J10-0212B","2010-07-03 14:23:00",391,59,44.475,-50.3055,2010,230,"3","3NC",70,990,30,1,35
"2531",2531,100176730,59,"J10-0212B","2010-07-03 17:15:00",476,58.5,44.60933,-50.30033,2010,213,"3","3NC",70,990,38,3,28.6666666666667
"2532",2532,100176731,60,"J10-0212B","2010-07-04 14:30:00",609,66.5,44.1455,-50.54617,2010,207,"3","3NC",70,990,72,0,NA
"2533",2533,100176732,61,"J10-0212B","2010-07-04 16:10:00",688,64.5,44.12583,-50.60033,2010,202,"2","3NC",70,990,55,0,NA
"2534",2534,100176733,62,"J10-0212B","2010-07-04 18:08:00",747,69,44.1175,-50.7435,2010,203,"2","3NC",70,990,258,9,37.8888888888889
"2535",2535,100176734,63,"J10-0212B","2010-07-05 10:32:00",382,79.25,43.94867,-51.30883,2010,209,"3","3OE",70,990,130,0,NA
"2536",2536,100176735,64,"J10-0212B","2010-07-05 12:10:00",459,75,43.907,-51.302,2010,219,"3","3OE",70,990,114,0,NA
"2537",2537,100176736,65,"J10-0212B","2010-07-05 14:42:00",518,75.5,43.71817,-51.25117,2010,221,"1","3OE",70,990,99,0,NA
"2538",2538,100176737,66,"J10-0212B","2010-07-05 16:31:00",574,80,43.73817,-51.40133,2010,223,"2","3OE",70,990,49,0,NA
"2539",2539,100176738,1,"J10-0292","2010-06-26 19:06:00",432,552.25,42.77883,-63.331,2010,353,"1","4WL",37,1000,42,13,15.5384615384615
"2540",2540,100176739,2,"J10-0292","2010-06-27 00:05:00",696,657,42.77433,-63.24817,2010,123,"3","4WL",37,1000,106,22,14.2727272727273
"2541",2541,100176741,4,"J10-0292","2010-06-27 20:55:00",559,463.75,42.793,-63.095,2010,132,"3","4WL",37,1000,19,5,9
"2542",2542,100176742,5,"J10-0292","2010-06-28 01:27:00",804,535.5,42.78933,-63.03683,2010,351,"3","4WL",37,1000,15,11,20.3636363636364
